2019-01-01T00:00:00Z,0.1832178
2019-01-01T00:00:04Z,0.1125
2019-01-01T00:09:10Z,-0.2375
2019-01-01T00:15:09Z,0.1375
2019-01-01T00:18:04Z,0.7125
2019-01-01T00:22:59Z,-0.525
2019-01-01T00:28:14Z,0.9375
2019-01-01T00:28:20Z,-0.9625
2019-01-01T00:28:39Z,0.2125
2019-01-01T00:30:49Z,-0.6375
2019-01-01T00:35:04Z,-0.9
2019-01-01T00:35:44Z,-0.55
2019-01-01T00:39:29Z,-0.975
2019-01-01T00:39:49Z,0.325
2019-01-01T00:47:14Z,0.725
2019-01-01T00:51:44Z,0.0125
2019-01-01T00:59:24Z,0.775
2019-01-01T01:06:40Z,0.875
2019-01-01T01:07:40Z,-0.4125
2019-01-01T01:11:34Z,-0.4
2019-01-01T01:14:20Z,0.3625
2019-01-01T01:16:34Z,0.625
2019-01-01T01:20:54Z,0.7125
2019-01-01T01:25:14Z,0.1125
2019-01-01T01:26:40Z,-0.975
2019-01-01T01:26:44Z,1.1875
2019-01-01T01:29:19Z,-0.05
2019-01-01T01:31:04Z,1.075
2019-01-01T01:31:10Z,-0.975
2019-01-01T01:31:29Z,0.8
2019-01-01T01:33:04Z,0.1
2019-01-01T01:38:50Z,-0.9375
2019-01-01T01:38:54Z,1.1375
2019-01-01T01:40:29Z,-0.0375
2019-01-01T01:46:34Z,0.625
2019-01-01T01:51:04Z,1.05
2019-01-01T01:55:24Z,0.7875
2019-01-01T01:58:40Z,0.6375
2019-01-01T02:02:49Z,-0.5375
2019-01-01T02:05:39Z,-1.0
2019-01-01T02:05:59Z,0.2625
2019-01-01T02:11:29Z,-0.975
2019-01-01T02:11:34Z,1.2125
2019-01-01T02:14:49Z,-0.375
2019-01-01T02:19:14Z,0.975
2019-01-01T02:20:24Z,0.5875
2019-01-01T02:24:44Z,-0.55
2019-01-01T02:31:24Z,0.8
2019-01-01T02:32:00Z,-0.475
2019-01-01T02:37:14Z,0.85
2019-01-01T02:38:24Z,0.6
2019-01-01T02:41:50Z,-0.8875
2019-01-01T02:42:34Z,0.3375
2019-01-01T02:51:00Z,-0.45
2019-01-01T02:53:54Z,0.7875
2019-01-01T02:54:54Z,0.125
2019-01-01T03:01:34Z,0.9375
2019-01-01T03:08:34Z,0.725
2019-01-01T03:18:54Z,0.55
2019-01-01T03:20:19Z,-0.525
2019-01-01T03:27:34Z,0.6625
2019-01-01T03:32:20Z,-0.4375
2019-01-01T03:40:09Z,-0.5
2019-01-01T03:44:25Z,0.8125
2019-01-01T03:45:24Z,0.75
2019-01-01T03:47:49Z,-0.4
2019-01-01T03:54:40Z,-0.475
2019-01-01T04:00:19Z,0.8875
2019-01-01T04:05:14Z,0.8125
2019-01-01T04:08:44Z,0.0375
2019-01-01T04:11:09Z,-0.9375
2019-01-01T04:11:19Z,-0.3875
2019-01-01T04:15:34Z,0.6
2019-01-01T04:19:50Z,-1.0
2019-01-01T04:20:24Z,1.1375
2019-01-01T04:23:19Z,-0.925
2019-01-01T04:23:39Z,0.15
2019-01-01T04:27:34Z,0.7125
2019-01-01T04:28:34Z,0.775
2019-01-01T04:32:30Z,-0.5375
2019-01-01T04:36:49Z,-0.4875
2019-01-01T04:41:10Z,-0.45
2019-01-01T04:45:24Z,0.6875
2019-01-01T04:55:14Z,0.65
2019-01-01T04:58:09Z,0.6375
2019-01-01T05:04:20Z,-1.0125
2019-01-01T05:04:49Z,0.6875
2019-01-01T05:06:50Z,-0.55
2019-01-01T05:12:54Z,0.5625
2019-01-01T05:17:24Z,0.6625
2019-01-01T05:21:44Z,0.6875
2019-01-01T05:26:04Z,0.0625
2019-01-01T05:33:44Z,0.7375
2019-01-01T05:41:24Z,0.75
2019-01-01T05:45:44Z,0.1625
2019-01-01T05:53:59Z,0.1625
2019-01-01T06:04:34Z,0.1625
2019-01-01T06:11:24Z,0.6625
2019-01-01T06:15:44Z,0.6375
2019-01-01T06:20:04Z,0.6625
2019-01-01T06:24:14Z,0.8125
2019-01-01T06:35:29Z,-0.8875
2019-01-01T06:35:44Z,-0.2625
2019-01-01T06:36:50Z,-0.9875
2019-01-01T06:37:10Z,0.4375
